V1,V2
0.27473293587394093,0.9699079783669861
0.9112387833882227,-0.07121453548265481
0.6008084424782596,0.013503937687681005
0.8174225730464751,-1.1293378742908804
-0.6306081198641782,-0.9966592149355723
1.1946293789826121,-0.34325295049369237
-0.75443765167352,0.8581667720527899
-0.6451589798185778,0.9532386363327374
0.13063042935765423,0.9316301685763078
-0.3990392096952527,-0.6688743841672528
1.231342255362656,-0.33208005531592727
2.231155940421957,0.8083667632103687
0.7606051218569799,0.1714122422178329
0.7305671294391529,-1.0208580870239001
0.022767462229449503,-1.001339443027354
1.338023580217719,-0.9166421251288529
0.5414719825462749,-0.41419379992279753
-1.166073297841258,0.3743965340984492
-0.7755448905507852,-0.7053203918471929
-0.9277270493121561,0.42572044348865007
0.7665077143984144,0.4678564354220061
1.5368168188926707,-0.057737633893724716
0.289802288112529,-0.9466848207790864
0.5261069099287697,-1.3257772375566172
1.2349955383562525,-0.607934995581631
-0.6537806090363995,-1.1573897932631716
-0.33643423276349244,-0.686088118911453
-1.148091160748704,0.5577935555328448
0.17756627716472026,-1.183608890661609
0.25032617011560665,1.0038288146885315
-0.210225138625023,0.8262931833059404
-0.32638535462021684,0.4984017969511168
-0.3567108352421328,0.08269449451931711
0.32048592790058755,1.0376424665361803
1.01494872710359,-0.0706354110354734
1.4817115530835265,-0.12472946273539742
0.6060814336860189,-1.1592029178755912
0.5683273146996336,-1.1543799123583176
-0.10607576339255502,0.8798524507284246
-0.8549576833656717,1.063020349374859
-0.6415877750878515,0.8011105742462791
2.0086197778218273,1.0490354567120896
-1.5400025160518183,-0.8180490830753296
-0.4005609561745684,0.5837600222270688
-1.0894381764655716,-0.11490938217268389
0.6056439185075078,0.23429864954768775
-0.9637800810398872,-0.9177632716642865
-0.6051159275917549,-1.4349858771433655
-0.06082169168194005,1.0396967980742495
1.2699468268738505,-0.4518188102284868
-0.7293627073543818,-0.8720201172496296
0.7707048333914824,-1.3480108782582942
0.42994098773769845,-0.8498232558503861
0.6966483655273873,0.09954359692298846
1.1959775304336129,0.2781940792394941
0.24241543214250572,-1.0432931080667742
-0.576894503406692,0.028046823666410536
-0.3908599611439776,1.2053953089118379
-1.1934940080834273,0.5434536139014408
1.7797878509774747,0.2664103721001772
1.2230854467143895,-0.5211902328923573
-0.1873294263507248,-0.469553005057203
0.7625668719358137,-0.5737888180173135
0.8664674582898005,-1.1274486240304482
-0.5838495427240606,-0.0060529541628621475
0.04433869019895655,1.01990721493811
0.7084348759609957,-1.1247466656126497
0.16403938383075337,1.1595926294397407
-1.486113845169043,-0.4006023251435608
0.8215245903261651,0.06172774144502077
-1.1062316633676275,-0.008051397949310429
-0.3384171229396647,0.1544119347649524
0.9170106074017236,-0.7152287534347606
1.1684400066076144,-0.20963612591383374
0.5168013169313103,-0.7425176381374761
0.5222901499200309,-0.6693345684513323
0.4823646121197848,1.3980157651541247
-0.5349890423127144,0.05662901060041297
0.32385444486480575,0.8247048463946508
-0.9594905598477328,0.17250624468925838
-0.2947760541020372,-1.0833550863858987
0.2660805530592585,1.1922593760752889
0.5981864080013773,-0.12347583763827401
0.9420647767145457,0.31048533440389453
-0.2232944158560534,-1.5987334050003614
-0.6585980592748407,0.9059376702646219
0.6979817626865117,-0.6227905543970108
-0.5014553557633686,-1.3439030955747817
-0.36100323758318953,1.1867703842191255
0.9754553388911459,-0.07360606663705227
1.1098702283922497,-0.6207095955817614
2.1796014463190816,0.29499768237494534
1.168774660809121,-0.4651058355862676
1.1713219863770348,-0.4014804271182831
-0.4850354898650764,1.216018311062023
-1.122954738824478,-0.013375725149199824
-1.0581850705171474,-0.8292270664487447
0.4660446014254515,0.735296214976195
-0.42380721447366604,0.2914128455775857
0.855394821667054,-1.367442713515772
2.0737062220562286,0.5303452922341657
0.599980511147607,-0.04772419712263687
-0.9170706285450336,0.01030838956862409
0.70486094162931,-0.9566546049685524
0.5324522950115705,-0.6703033186009635
-0.7308271705325667,1.2686402867786142
1.0093850084462244,0.5010057244568312
0.14237542723610652,-0.8377476465887733
-0.21608953067599698,0.43186959735935676
-0.7831606642542598,0.9264022913105071
-0.14729359994453642,0.06254010685161175
-0.6936923369341539,-0.7228639064792634
0.622719757980685,0.5356283004192546
1.098039264178842,0.3922918809203389
-0.3279143194114539,0.291830276649663
-0.8363303260544702,0.5552589028896981
-0.34750126002171094,0.9387521270680511
-0.08939290366822943,0.785912848601205
-0.40136955073916897,-0.18056009819989513
-0.1849395843326617,-1.4089969311796506
-1.3864598639698444,-0.3174498887638915
1.2470055792607109,-0.11398907347094848
0.5944458724517814,0.9212421040096995
-0.6719237668312661,-1.3172196654941992
-0.9362958257726146,0.8927919952186804
-0.6251661600245414,-1.2013043135197368
2.1367258467636927,0.8080402382769146
1.1113171882600505,1.2009703691158393
-0.3627204104837906,-0.34511029435875634
0.9456759118741819,-1.3021069488401642
1.2731406604702389,-0.02008197924384184
-0.5585111347955419,-0.722147058332658
0.744031588637777,-0.7006716194256649
-0.8145311616977864,0.4400680499649428
-1.1266904568367497,-0.310046088999425
-1.2688431794569583,-0.3932972344361247
1.0764145466219945,-0.76626611629449
-1.4302162356640238,0.5217774829571523
0.6790543430363828,1.1967666511004633
2.2161811613325075,0.35635446982760416
1.4407672648551164,-0.05207423317606316
1.582405429397296,0.37513435851211985
-0.7924674230564627,0.7723961336979035
-0.44341394869703127,0.7291100507489636
1.3774015641210606,0.3943221065688129
1.1563670642424217,0.3195417997982751
1.6656241653799502,0.012190960621861655
0.47779193904068523,-1.228484649190694
-0.8070922840217519,0.4057921812794829
0.2339889470194011,0.2950102607672565
-0.5347334998467134,-0.733210048963549
0.17980232082455916,-1.0782262309499606
-1.117896305626851,-0.3809105013525094
0.9348589470979464,-1.0453555752335009
0.5753798523860985,-0.8424789100356223
-1.3103283118504496,0.44826494343806034
0.7161966576090647,0.13628931923950086
1.3995526257978816,0.7820348343649527
1.0627652516851638,-0.8785501973406155
