vname,mean
lambda.1.19.4,9.862967214041098e-4
lambda.1.19.5,0.001322011399848614
lambda.1.20.1,1.1498809362527303e-5
lambda.1.20.2,8.220215461353343e-5
lambda.1.20.3,8.281509633932882e-5
lambda.1.20.4,1.1295611332555572e-4
lambda.1.20.5,1.274806804131065e-4
lambda.1.21.1,4.283628879546448e-6
lambda.1.21.2,1.3637550264466315e-5
lambda.1.21.3,4.764495768624574e-5
lambda.1.21.4,8.935603873909349e-5
lambda.1.21.5,1.1268973528102764e-4
lambda.1.22.1,4.670699691136243e-6
lambda.1.22.2,2.459903593503564e-5
lambda.1.22.3,3.335548727116511e-5
lambda.1.22.4,5.067585917171036e-5
lambda.1.22.5,8.963682992755258e-5
lambda.1.23.1,2.135102686160502e-5
lambda.1.23.2,5.119219252570347e-5
lambda.1.23.3,9.300588088162987e-5
lambda.1.23.4,1.0068947770358587e-4
lambda.1.23.5,1.0837532548803291e-4
lambda.1.24.1,1.564294341558254e-4
lambda.1.24.2,8.149790173929316e-4
lambda.1.24.3,0.001106500621331519
lambda.1.24.4,0.0015099302763533055
lambda.1.24.5,0.0018583065286971443
lambda.1.25.1,3.2456309887890335e-5
lambda.1.25.2,2.5509745953078243e-4
lambda.1.25.3,4.993887381662848e-4
lambda.1.25.4,5.047632992413946e-4
lambda.1.25.5,4.059754889463316e-4
lambda.1.26.1,5.9588554131539394e-5
lambda.1.26.2,3.266932326128342e-4
lambda.1.26.3,1.8304266525625589e-4
lambda.1.26.4,4.0824213487946265e-4
lambda.1.26.5,1.8081386610550716e-4
lambda.1.27.1,2.0762702802555026e-5
lambda.1.27.2,3.1271623868747135e-5
lambda.1.27.3,4.0320810091944406e-5
lambda.1.27.4,8.590456969706934e-5
lambda.1.27.5,1.3418024457204986e-4
lambda.1.28.1,1.1854398579730134e-4
lambda.1.28.2,5.665387794235804e-4
lambda.1.28.3,3.021223958040463e-4
lambda.1.28.4,8.767864680325299e-4
lambda.1.28.5,8.987850622275032e-4
lambda.1.29.1,3.0670305780092e-4
lambda.1.29.2,9.90415974645954e-4
lambda.1.29.3,0.0010409773393143123
lambda.1.29.4,0.0019648105161351862
lambda.1.29.5,0.006514122304120179
lambda.1.30.1,1.9078538319980246e-5
lambda.1.30.2,8.578158482426963e-5
lambda.1.30.3,1.120960326988496e-4
lambda.1.30.4,1.8864564433142308e-4
lambda.1.30.5,3.963661540744624e-4
lambda.1.31.1,5.674697804010543e-6
lambda.1.31.2,1.2846964846959758e-5
lambda.1.31.3,2.035121336778164e-5
lambda.1.31.4,1.7598749092930087e-5
lambda.1.31.5,2.375465641782874e-5
lambda.1.32.1,4.504105279146461e-6
lambda.1.32.2,1.4060269299220333e-5
lambda.1.32.3,2.896521336611195e-5
lambda.1.32.4,3.7608469414051076e-5
lambda.1.32.5,1.9933294098763565e-5
lambda.1.33.1,1.6429539451514788e-5
lambda.1.33.2,7.114269633516666e-5
lambda.1.33.3,1.0937599701487653e-4
lambda.1.33.4,1.9614291908894003e-4
lambda.1.33.5,1.9172323250354323e-4
lambda.1.34.1,8.774507029458396e-6
lambda.1.34.2,1.9399192757804627e-5
lambda.1.34.3,3.0293705083532358e-5
lambda.1.34.4,4.720932165569636e-5
lambda.1.34.5,8.327703915644062e-6
lambda.1.35.1,3.3364792674153666e-5
lambda.1.35.2,1.3695040312010177e-4
lambda.1.35.3,1.0437575187514418e-4
lambda.1.35.4,1.4287492224261615e-4
lambda.1.35.5,1.5679228166295712e-4
